Primates Pitheciidae Cacajao Cacajao hosomi 3271.31
Primates Pitheciidae Cacajao Cacajao ayresi 3271.31
Carnivora Felidae Leopardus Leopardus wiedii 3270.81
Carnivora Viverridae Chrotogale Chrotogale owstoni 3267.71
Primates Cercopithecidae Cercopithecus Cercopithecus erythrotis 3254.98
Rodentia Sciuridae Marmota Marmota menzbieri 3250
Rodentia Sciuridae Marmota Marmota broweri 3250
Carnivora Canidae Vulpes Vulpes rueppellii 3249.97
Primates Cercopithecidae Cercopithecus Cercopithecus petaurista 3233.67
Carnivora Viverridae Paradoxurus Paradoxurus hermaphroditus 3200
Carnivora Mustelidae Galictis Galictis vittata 3200
Hyracoidea Procaviidae Dendrohyrax Dendrohyrax dorsalis 3174.99
Rodentia Pedetidae Pedetes Pedetes surdaster 3155.005
Cetartiodactyla Tragulidae Moschiola Moschiola meminna 3130.95
Primates Pitheciidae Cacajao Cacajao melanocephalus 3121.58
Diprotodontia Phalangeridae Trichosurus Trichosurus caninus 3115.06
Lagomorpha Leporidae Lepus Lepus timidus 3105.42
Primates Cercopithecidae Cercopithecus Cercopithecus sclateri 3067.29
Cetartiodactyla Tragulidae Moschiola Moschiola kathygre 3065.475
Primates Cebidae Cebus Cebus xanthosternos 3050
Diprotodontia Macropodidae Setonix Setonix brachyurus 3027.67
Rodentia Dasyproctidae Dasyprocta Dasyprocta leporina 3009.99
Primates Cebidae Cebus Cebus capucinus 3005.99
Carnivora Herpestidae Herpestes Herpestes naso 3002.08
Primates Cebidae Cebus Cebus kaapori 3000
Lagomorpha Leporidae Lepus Lepus corsicanus 3000
Cetartiodactyla Tragulidae Moschiola Moschiola indica 3000
Carnivora Canidae Lycalopex Pseudalopex griseus 3000
Rodentia Erethizontidae Coendou Coendou nycthemera 2999.98
Lagomorpha Leporidae Sylvilagus Sylvilagus insonus 2999.98
Lagomorpha Leporidae Lepus Lepus flavigularis 2999.98
Hyracoidea Procaviidae Dendrohyrax Dendrohyrax arboreus 2981.11
Carnivora Herpestidae Herpestes Herpestes ichneumon 2980.02
Rodentia Dasyproctidae Dasyprocta Dasyprocta azarae 2976.81
Cetartiodactyla Bovidae Neotragus Neotragus batesi 2967.45
Primates Pitheciidae Chiropotes Chiropotes satanas 2967.27
Primates Cebidae Cebus Cebus nigritus 2960
Primates Cebidae Cebus Cebus libidinosus 2960
Carnivora Procyonidae Procyon Procyon pygmaeus 2958.03
Hyracoidea Procaviidae Procavia Procavia capensis 2952.48
Carnivora Canidae Vulpes Vulpes chama 2919.8
Carnivora Viverridae Viverricula Viverricula indica 2918.88
Rodentia Dasyproctidae Dasyprocta Dasyprocta prymnolopha 2900
Pilosa Bradypodidae Bradypus Bradypus pygmaeus 2900
Rodentia Hystricidae Atherurus Atherurus africanus 2875.65
Primates Pitheciidae Chiropotes Chiropotes utahickae 2860
Primates Pitheciidae Chiropotes Chiropotes chiropotes 2860
Primates Cebidae Cebus Cebus robustus 2836.8544444444
Primates Cebidae Cebus Cebus macrocephalus 2836.8544444444
Primates Cebidae Cebus Cebus cay 2836.8544444444
Carnivora Felidae Pardofelis Pardofelis marmorata 2826.68
Carnivora Felidae Felis Felis margarita 2823.36
Lagomorpha Leporidae Lepus Lepus castroviejoi 2822.41
Carnivora Viverridae Paradoxurus Paradoxurus zeylonensis 2821.3
Diprotodontia Macropodidae Lagorchestes Lagorchestes conspicillatus 2821.01
Diprotodontia Potoroidae Aepyprymnus Aepyprymnus rufescens 2810.31
Primates Pitheciidae Pithecia Pithecia albicans 2800.07
Carnivora Canidae Vulpes Vulpes pallida 2800.01
Primates Pitheciidae Chiropotes Chiropotes albinasus 2793.21
Primates Cebidae Cebus Cebus olivaceus 2787.64
Primates Cercopithecidae Cercopithecus Cercopithecus dryas 2784.06
Carnivora Felidae Prionailurus Prionailurus bengalensis 2780.97
Diprotodontia Macropodidae Dorcopsulus Dorcopsulus macleayi 2780.54
Carnivora Eupleridae Eupleres Eupleres goudotii 2763.34
Lagomorpha Leporidae Lepus Lepus starcki 2760.67
Primates Cebidae Cebus Cebus apella 2758.38
Primates Cercopithecidae Macaca Macaca ochreata 2745.5
Carnivora Viverridae Genetta Genetta victoriae 2743.69
Primates Daubentoniidae Daubentonia Daubentonia madagascariensis 2731.37
Carnivora Canidae Lycalopex Pseudalopex fulvipes 2720
Rodentia Sciuridae Petaurista Petaurista nobilis 2710
Rodentia Thryonomyidae Thryonomys Thryonomys gregorianus 2707.14
Diprotodontia Phalangeridae Trichosurus Trichosurus vulpecula 2685.39
Rodentia Chinchillidae Lagidium Lagidium wolffsohni 2682
Rodentia Dasyproctidae Dasyprocta Dasyprocta kalinowskii 2650.03
Rodentia Dasyproctidae Dasyprocta Dasyprocta guamara 2650.03
Rodentia Dasyproctidae Dasyprocta Dasyprocta cristata 2650.03
Primates Lemuridae Lemur Lemur catta 2626.48
Carnivora Herpestidae Bdeogale Bdeogale nigripes 2623.01
Carnivora Canidae Vulpes Vulpes corsac 2615.33
Lagomorpha Leporidae Lepus Lepus callotis 2608.16
Diprotodontia Phalangeridae Phalanger Phalanger gymnotis 2597.89
Lagomorpha Leporidae Lepus Lepus saxatilis 2593.63
Rodentia Pedetidae Pedetes Pedetes capensis 2549.25
Lagomorpha Leporidae Lepus Lepus fagani 2525.1577419355
Lagomorpha Leporidae Lepus Lepus brachyurus 2519.45
Carnivora Canidae Vulpes Vulpes bengalensis 2514.4
Lagomorpha Leporidae Poelagus Poelagus marjorita 2509.7
Primates Cebidae Cebus Cebus albifrons 2509.68
Carnivora Mustelidae Martes Martes flavigula 2504.64
Rodentia Spalacidae Rhizomys Rhizomys sumatrensis 2500
Rodentia Sciuridae Eupetaurus Eupetaurus cinereus 2500
Primates Cebidae Cebus Cebus flavius 2500
Monotremata Tachyglossidae Zaglossus Zaglossus attenboroughi 2500
Cetartiodactyla Bovidae Madoqua Madoqua piacentinii 2500
Carnivora Mephitidae Mydaus Mydaus marchei 2500
Carnivora Mephitidae Mydaus Mydaus javanensis 2500
Carnivora Herpestidae Bdeogale Bdeogale jacksoni 2500
Lagomorpha Leporidae Caprolagus Caprolagus hispidus 2496.99
Lagomorpha Leporidae Sylvilagus Sylvilagus cunicularius 2489.54
Diprotodontia Phalangeridae Phalanger Phalanger orientalis 2487.5
Lagomorpha Leporidae Lepus Lepus oiostolus 2468.55
Hyracoidea Procaviidae Heterohyrax Heterohyrax brucei 2453.66
Rodentia Spalacidae Rhizomys Rhizomys pruinosus 2450
Didelphimorphia Didelphidae Didelphis Didelphis virginiana 2442.08
Carnivora Procyonidae Potos Potos flavus 2441.81
Hyracoidea Procaviidae Dendrohyrax Dendrohyrax validus 2430
Lagomorpha Leporidae Lepus Lepus californicus 2422.48
Lagomorpha Leporidae Pronolagus Pronolagus crassicaudatus 2415.27
Carnivora Mephitidae Mephitis Mephitis mephitis 2399.99
Primates Lemuridae Eulemur Eulemur rufus 2394.62
Primates Lemuridae Eulemur Eulemur sanfordi 2394.03
Carnivora Herpestidae Herpestes Herpestes urva 2384.19
Carnivora Herpestidae Herpestes Herpestes vitticollis 2380
Primates Lemuridae Eulemur Eulemur fulvus 2376.99
Lagomorpha Leporidae Pronolagus Pronolagus randensis 2376.47
Primates Pitheciidae Pithecia Pithecia aequatorialis 2375.91
Lagomorpha Leporidae Lepus Lepus coreanus 2350
Lagomorpha Leporidae Pronolagus Pronolagus saundersiae 2347.2433333333
Lagomorpha Leporidae Lepus Lepus granatensis 2323.94
Carnivora Viverridae Arctogalidia Arctogalidia trivirgata 2323.79
Rodentia Dasyproctidae Dasyprocta Dasyprocta punctata 2309.12
Primates Pitheciidae Pithecia Pithecia irrorata 2308.17
Rodentia Dasyproctidae Dasyprocta Dasyprocta ruatanica 2300
Primates Lemuridae Eulemur Eulemur albifrons 2300
Lagomorpha Leporidae Lepus Lepus nigricollis 2294.25
Carnivora Viverridae Genetta Genetta pardina 2290.868
Carnivora Herpestidae Bdeogale Bdeogale omnivora 2281.7133333333
Lagomorpha Leporidae Lepus Lepus peguensis 2267.5
Rodentia Sciuridae Marmota Marmota caligata 2253.71
Lagomorpha Leporidae Pentalagus Pentalagus furnessi 2253.25
Primates Lemuridae Eulemur Eulemur rufifrons 2250
Primates Lemuridae Eulemur Eulemur collaris 2250
Primates Lemuridae Eulemur Eulemur cinereiceps 2250
Pholidota Manidae Uromanis Uromanis tetradactyla 2250
Carnivora Felidae Leopardus Leopardus tigrinus 2250
Lagomorpha Leporidae Pronolagus Pronolagus rupestris 2249.99
Carnivora Herpestidae Rhynchogale Rhynchogale melleri 2240.33
Carnivora Viverridae Genetta Genetta johnstoni 2225
Carnivora Felidae Leopardus Leopardus guigna 2200
Carnivora Nandiniidae Nandinia Nandinia binotata 2167.2
Primates Lemuridae Eulemur Eulemur macaco 2158.3654545455
Primates Lemuridae Eulemur Eulemur flavifrons 2158.3654545455
Lagomorpha Leporidae Sylvilagus Sylvilagus aquaticus 2133.34
Cingulata Dasypodidae Chaetophractus Chaetophractus nationi 2110.04
Primates Pitheciidae Pithecia Pithecia monachus 2109.55
Pholidota Manidae Manis Manis culionensis 2100
Carnivora Canidae Vulpes Vulpes velox 2088
Carnivora Viverridae Genetta Genetta tigrina 2066.57
Lagomorpha Leporidae Lepus Lepus tibetanus 2062.5
Lagomorpha Leporidae Lepus Lepus capensis 2047.11
Rodentia Muridae Mallomys Mallomys gunung 2041.47
Primates Lemuridae Eulemur Eulemur macaco 2040
Carnivora Mustelidae Martes Martes gwatkinsii 2038.49
Primates Lemuridae Prolemur Prolemur simus 2030.41
Lagomorpha Leporidae Lepus Lepus habessinicus 2015.56
Lagomorpha Leporidae Lepus Lepus comus 2015.56
Primates Lemuridae Eulemur Eulemur rubriventer 2015.4
Diprotodontia Phalangeridae Phalanger Phalanger sericeus 2003
Rodentia Hystricidae Atherurus Atherurus macrourus 2000
Rodentia Erethizontidae Sphiggurus Sphiggurus mexicanus 2000
Rodentia Erethizontidae Coendou Coendou rothschildi 2000
Cetartiodactyla Tragulidae Tragulus Tragulus kanchil 2000
Carnivora Mustelidae Melogale Melogale orientalis 2000
Carnivora Mustelidae Melogale Melogale everetti 2000
Carnivora Mephitidae Conepatus Conepatus semistriatus 1997.34
Rodentia Muridae Mallomys Mallomys istapantap 1990.43
Carnivora Viverridae Genetta Genetta maculata 1950
Diprotodontia Macropodidae Lagostrophus Lagostrophus fasciatus 1933.48
Carnivora Canidae Urocyon Urocyon littoralis 1923
Carnivora Mephitidae Conepatus Conepatus chinga 1917.5
Rodentia Sciuridae Petaurista Petaurista xanthotis 1900
Rodentia Erethizontidae Sphiggurus Sphiggurus melanurus 1900
Lagomorpha Leporidae Lepus Lepus insularis 1900
Diprotodontia Macropodidae Dorcopsulus Dorcopsulus vanheurni 1890.36
Cetartiodactyla Tragulidae Tragulus Tragulus javanicus 1889.93
Diprotodontia Pseudocheiridae Petropseudes Petropseudes dahli 1877.03
Carnivora Viverridae Genetta Genetta poensis 1865.3781666667
Carnivora Viverridae Genetta Genetta bourloni 1865.3781666667
Carnivora Viverridae Genetta Genetta cristata 1863.23
Diprotodontia Phalangeridae Phalanger Phalanger matabiru 1861.9681818182
Diprotodontia Phalangeridae Phalanger Phalanger alexandrae 1861.9681818182
Carnivora Viverridae Genetta Genetta angolensis 1859.64
Carnivora Eupleridae Fossa Fossa fossana 1853.98
Diprotodontia Phalangeridae Phalanger Phalanger vestitus 1850
Carnivora Mustelidae Melogale Melogale personata 1845.26
Rodentia Muridae Phloeomys Phloeomys cumingi 1842.46
Diprotodontia Potoroidae Potorous Potorous longipes 1835.06
Lagomorpha Leporidae Lepus Lepus mandshuricus 1834.05
Carnivora Herpestidae Liberiictis Liberiictis kuhni 1825.47
Diprotodontia Phalangeridae Phalanger Phalanger carmelitae 1820.88
Pholidota Manidae Phataginus Phataginus tricuspis 1802.9885
Diprotodontia Phalangeridae Wyulda Wyulda squamicaudata 1799.21
Diprotodontia Phalangeridae Phalanger Phalanger ornatus 1787.5
Primates Lemuridae Eulemur Eulemur mongoz 1771.13
Rodentia Anomaluridae Anomalurus Anomalurus pelii 1769.99
Diprotodontia Pseudocheiridae Pseudochirops Pseudochirops cupreus 1764.08
Lagomorpha Leporidae Lepus Lepus microtis 1763.61
Carnivora Viverridae Genetta Genetta genetta 1756.17
Rodentia Erethizontidae Sphiggurus Sphiggurus villosus 1750.01
Lagomorpha Leporidae Bunolagus Bunolagus monticularis 1750.01
Rodentia Hystricidae Trichys Trichys fasciculata 1750
Diprotodontia Phalangeridae Phalanger Phalanger mimicus 1747.5
Diprotodontia Phalangeridae Phalanger Phalanger intercastellanus 1747.5
Rodentia Muridae Phloeomys Phloeomys pallidus 1744.14
Carnivora Herpestidae Bdeogale Bdeogale crassicauda 1722.13
Carnivora Herpestidae Herpestes Herpestes smithii 1702.5
Primates Lemuridae Eulemur Eulemur coronatus 1699.85
Carnivora Mustelidae Mustela Mustela eversmanii 1684.21
Rodentia Sciuridae Petaurista Petaurista philippensis 1675.83
Carnivora Mustelidae Martes Martes foina 1675
Carnivora Herpestidae Paracynictis Paracynictis selousi 1669.72
Diprotodontia Potoroidae Bettongia Bettongia gaimardi 1667.55
Primates Pitheciidae Pithecia Pithecia pithecia 1667.19
Rodentia Muridae Mallomys Mallomys aroaensis 1663.99
Rodentia Capromyidae Mysateles Mysateles prehensilis 1650
Carnivora Viverridae Genetta Genetta piscivora 1648.05
Carnivora Herpestidae Mungos Mungos gambianus 1644.98
Diprotodontia Phalangeridae Phalanger Phalanger lullulae 1632.5
Primates Indriidae Avahi Avahi ramanantsoavanai 1628.7514285714
Primates Lemuridae Hapalemur Hapalemur alaotrensis 1616.83
Rodentia Sciuridae Biswamoyopterus Biswamoyopterus biswasi 1613.299
Rodentia Sciuridae Ratufa Ratufa bicolor 1609.08
Rodentia Caviidae Dolichotis Dolichotis salinicola 1607.6
Lagomorpha Leporidae Lepus Lepus sinensis 1607.41
Lagomorpha Leporidae Oryctolagus Oryctolagus cuniculus 1590.57
Lagomorpha Leporidae Lepus Lepus tolai 1589
Diprotodontia Potoroidae Potorous Potorous gilbertii 1569.46
Lagomorpha Leporidae Lepus Lepus americanus 1568.42
Primates Lemuridae Hapalemur Hapalemur aureus 1562.41
Lagomorpha Leporidae Sylvilagus Sylvilagus robustus 1550
Rodentia Chinchillidae Lagidium Lagidium viscacia 1539.99
Rodentia Capromyidae Mysateles Mysateles gundlachi 1535.6178893254
Rodentia Sciuridae Petaurista Petaurista petaurista 1533.84
Rodentia Capromyidae Mysateles Mysateles meridionalis 1533.2001786509
Rodentia Capromyidae Mysateles Mysateles garridoi 1533.2001786509
Rodentia Capromyidae Mesocapromys Mesocapromys sanfelipensis 1533.2001786509
Rodentia Capromyidae Mesocapromys Mesocapromys auritus 1533.2001786509
Rodentia Capromyidae Mesocapromys Mesocapromys angelcabrerai 1533.2001786509
Cingulata Dasypodidae Dasypus Dasypus septemcinctus 1526.64
Carnivora Herpestidae Herpestes Herpestes semitorquatus 1523.8546153846
Lagomorpha Leporidae Nesolagus Nesolagus timminsi 1511.67
Lagomorpha Leporidae Nesolagus Nesolagus netscheri 1511.67
Lagomorpha Leporidae Lepus Lepus hainanus 1511.67
Peramelemorphia Peramelidae Isoodon Isoodon macrourus 1505.77
Carnivora Herpestidae Crossarchus Crossarchus alexandri 1503.4
Rodentia Sciuridae Petaurista Petaurista alborufus 1501.95
Cingulata Dasypodidae Dasypus Dasypus hybridus 1500
Carnivora Mustelidae Mustela Mustela strigidorsa 1500
Rodentia Capromyidae Geocapromys Geocapromys brownii 1497.48
Cingulata Dasypodidae Cabassous Cabassous chacoensis 1490.01
Monotremata Ornithorhynchidae Ornithorhynchus Ornithorhynchus anatinus 1484.25
Rodentia Sciuridae Petaurista Petaurista magnificus 1475.49
Cingulata Dasypodidae Tolypeutes Tolypeutes tricinctus 1465.72
Lagomorpha Leporidae Lepus Lepus yarkandensis 1460.41
Carnivora Viverridae Diplogale Diplogale hosei 1450
Diprotodontia Potoroidae Bettongia Bettongia lesueur 1447.27
Cingulata Dasypodidae Zaedyus Zaedyus pichiy 1444.76
Diprotodontia Phalangeridae Phalanger Phalanger matanim 1442.38
Rodentia Sciuridae Aeromys Aeromys thomasi 1430.19
Rodentia Capromyidae Mysateles Mysateles melanurus 1426.0712
Carnivora Felidae Prionailurus Prionailurus rubiginosus 1418.75
Diprotodontia Macropodidae Lagorchestes Lagorchestes hirsutus 1407.14
Carnivora Viverridae Genetta Genetta abyssinica 1405.48
Carnivora Viverridae Genetta Genetta thierryi 1400
Carnivora Eupleridae Galidictis Galidictis grandidieri 1400
Diprotodontia Macropodidae Petrogale Petrogale concinna 1398.2
Carnivora Herpestidae Herpestes Herpestes brachyurus 1396.16
Diprotodontia Pseudocheiridae Pseudochirops Pseudochirops coronatus 1395.85
Carnivora Herpestidae Crossarchus Crossarchus obscurus 1395.09
Primates Pitheciidae Callicebus Callicebus personatus 1390.8
Diprotodontia Phalangeridae Phalanger Phalanger rothschildi 1365
Carnivora Felidae Felis Felis nigripes 1362.77
Lagomorpha Leporidae Sylvilagus Sylvilagus palustris 1355.23
Rodentia Sciuridae Rheithrosciurus Rheithrosciurus macrotis 1353.27
Carnivora Herpestidae Herpestes Herpestes fuscus 1348.963
Rodentia Capromyidae Mesocapromys Mesocapromys nanus 1341.2239716151
Carnivora Procyonidae Nasuella Nasuella olivacea 1339.99
Lagomorpha Leporidae Sylvilagus Sylvilagus varynaensis 1339.0992857143
Lagomorpha Leporidae Sylvilagus Sylvilagus dicei 1339.0992857143
Lagomorpha Leporidae Sylvilagus Sylvilagus cognatus 1339.0992857143
Rodentia Sciuridae Ratufa Ratufa macroura 1326.24
Carnivora Herpestidae Herpestes Herpestes edwardsii 1324.2
Carnivora Canidae Vulpes Vulpes zerda 1317.13
Cingulata Dasypodidae Tolypeutes Tolypeutes matacus 1303.47
Primates Cercopithecidae Miopithecus Miopithecus ogouensis 1300
Rodentia Erethizontidae Chaetomys Chaetomys subspinosus 1299.99
Carnivora Mustelidae Martes Martes martes 1299.99
Rodentia Capromyidae Plagiodontia Plagiodontia aedium 1268.86
Rodentia Nesomyidae Cricetomys Cricetomys gambianus 1267.52
Carnivora Viverridae Hemigalus Hemigalus derbyanus 1262.7
Carnivora Herpestidae Mungos Mungos mungo 1260
Diprotodontia Macropodidae Petrogale Petrogale burbidgei 1258
Diprotodontia Pseudocheiridae Petauroides Petauroides volans 1257.17
Diprotodontia Potoroidae Bettongia Bettongia tropica 1256.58
Dermoptera Cynocephalidae Cynocephalus Cynocephalus volans 1250
Carnivora Procyonidae Bassaricyon Bassaricyon gabbii 1250
Carnivora Herpestidae Crossarchus Crossarchus platycephalus 1250
Primates Cercopithecidae Miopithecus Miopithecus talapoin 1248.86
Carnivora Procyonidae Bassaricyon Bassaricyon beddardi 1235.01
Carnivora Procyonidae Bassaricyon Bassaricyon alleni 1235
Peramelemorphia Thylacomyidae Macrotis Macrotis lagotis 1229.58
Rodentia Chinchillidae Lagidium Lagidium peruanum 1220
Primates Pitheciidae Callicebus Callicebus torquatus 1209.57
Lagomorpha Leporidae Sylvilagus Sylvilagus floridanus 1207.19
Primates Galagidae Otolemur Otolemur crassicaudatus 1206.61
Peramelemorphia Peramelidae Echymipera Echymipera echinista 1204.61
Peramelemorphia Peramelidae Echymipera Echymipera clara 1204.61
Carnivora Procyonidae Bassaricyon Bassaricyon pauli 1200
Carnivora Procyonidae Bassaricyon Bassaricyon lasius 1200
Rodentia Sciuridae Aeromys Aeromys tephromelas 1187
Diprotodontia Potoroidae Bettongia Bettongia penicillata 1184.35
Rodentia Nesomyidae Hypogeomys Hypogeomys antimena 1175.93
Carnivora Viverridae Genetta Genetta servalina 1175.84
Carnivora Mustelidae Martes Martes zibellina 1173.91
Rodentia Erethizontidae Sphiggurus Sphiggurus roosmalenorum 1166.4335714286
Rodentia Erethizontidae Sphiggurus Sphiggurus ichillus 1166.4335714286
Rodentia Muridae Mallomys Mallomys rothschildi 1157.5
Rodentia Sciuridae Ratufa Ratufa affinis 1155.82
Cingulata Dasypodidae Dasypus Dasypus sabanicola 1150.01
Rodentia Sciuridae Petaurista Petaurista leucogenys 1150
Primates Indriidae Avahi Avahi meridionalis 1150
Diprotodontia Pseudocheiridae Pseudochirops Pseudochirops archeri 1145.92
Carnivora Prionodontidae Prionodon Prionodon pardicolor 1142.68
Primates Lorisidae Nycticebus Nycticebus bengalensis 1137.36
Didelphimorphia Didelphidae Didelphis Didelphis marsupialis 1134.75
Diprotodontia Pseudocheiridae Pseudochirops Pseudochirops corinnae 1123
Primates Pitheciidae Callicebus Callicebus cupreus 1117.02
Dasyuromorphia Dasyuridae Dasyurus Dasyurus geoffroii 1106.62
Didelphimorphia Didelphidae Didelphis Didelphis aurita 1105.88
Dasyuromorphia Dasyuridae Dasyurus Dasyurus viverrinus 1101.49
Dermoptera Cynocephalidae Galeopterus Galeopterus variegatus 1100
Carnivora Mustelidae Neovison Neovison vison 1100
Diprotodontia Pseudocheiridae Pseudochirulus Pseudochirulus herbertensis 1098.34
Carnivora Mephitidae Mephitis Mephitis macroura 1097.76
Carnivora Mephitidae Conepatus Conepatus humboldtii 1097.61
Primates Indriidae Avahi Avahi laniger 1092.28
Chiroptera Pteropodidae Acerodon Acerodon jubatus 1087.04
Primates Lorisidae Perodicticus Perodicticus potto 1081.81
Primates Pitheciidae Callicebus Callicebus hoffmannsi 1067.61
Rodentia Sciuridae Ratufa Ratufa indica 1060
Primates Aotidae Aotus Aotus nigriceps 1057
Diprotodontia Potoroidae Potorous Potorous tridactylus 1054.67
Peramelemorphia Peramelidae Echymipera Echymipera rufescens 1051.48
Rodentia Muridae Crateromys Crateromys schadenbergi 1050
Primates Pitheciidae Callicebus Callicebus stephennashi 1050
Primates Pitheciidae Callicebus Callicebus regulus 1050
Primates Pitheciidae Callicebus Callicebus purinus 1050
Primates Pitheciidae Callicebus Callicebus pallescens 1050
Primates Pitheciidae Callicebus Callicebus ornatus 1050
Primates Pitheciidae Callicebus Callicebus nigrifrons 1050
Primates Pitheciidae Callicebus Callicebus melanochir 1050
Primates Pitheciidae Callicebus Callicebus medemi 1050
Primates Pitheciidae Callicebus Callicebus lugens 1050
Primates Pitheciidae Callicebus Callicebus lucifer 1050
Primates Pitheciidae Callicebus Callicebus discolor 1050
Primates Pitheciidae Callicebus Callicebus coimbrai 1050
Primates Pitheciidae Callicebus Callicebus bernhardi 1050
Primates Pitheciidae Callicebus Callicebus barbarabrownae 1050
Primates Pitheciidae Callicebus Callicebus baptista 1050
Primates Pitheciidae Callicebus Callicebus caquetensis 1042.7157142857
Primates Pitheciidae Callicebus Callicebus aureipalatii 1042.7157142857
Rodentia Sciuridae Petaurista Petaurista elegans 1040
Didelphimorphia Didelphidae Didelphis Didelphis albiventris 1030.47
Chiroptera Pteropodidae Pteropus Pteropus vampyrus 1027.54
Chiroptera Pteropodidae Pteropus Pteropus neohibernicus 1017.37
Carnivora Procyonidae Bassariscus Bassariscus astutus 1010.37
Rodentia Muridae Uromys Uromys imperator 1000
Rodentia Muridae Solomys Solomys ponceleti 1000
Rodentia Muridae Crateromys Crateromys heaneyi 1000
Rodentia Caviidae Cavia Cavia tschudii 1000
Primates Lemuridae Hapalemur Hapalemur occidentalis 1000
Primates Indriidae Avahi Avahi peyrierasi 1000
Primates Indriidae Avahi Avahi betsileo 1000
Diprotodontia Phalangeridae Strigocuscus Strigocuscus pelengensis 1000
Diprotodontia Phalangeridae Strigocuscus Strigocuscus celebensis 1000
Carnivora Mustelidae Martes Martes melampus 1000
Carnivora Mustelidae Galictis Galictis cuja 1000
Rodentia Erethizontidae Sphiggurus Sphiggurus insidiosus 998.32
Diprotodontia Pseudocheiridae Hemibelideus Hemibelideus lemuroides 993.59
Primates Pitheciidae Callicebus Callicebus olallae 992.4
Primates Pitheciidae Callicebus Callicebus oenanthe 992.4
Primates Pitheciidae Callicebus Callicebus modestus 992.4
Primates Pitheciidae Callicebus Callicebus dubius 992.4
Primates Pitheciidae Callicebus Callicebus cinerascens 992.4
Primates Pitheciidae Callicebus Callicebus caligatus 992.4
Rodentia Cricetidae Ondatra Ondatra zibethicus 991.31
Carnivora Canidae Vulpes Vulpes cana 988.5
Lagomorpha Leporidae Sylvilagus Sylvilagus brasiliensis 986.74
Diprotodontia Pseudocheiridae Pseudochirulus Pseudochirulus cinereus 977.48
Carnivora Mustelidae Mustela Mustela putorius 975.55
Rodentia Muridae Xenuromys Xenuromys barbatus 975.3
Didelphimorphia Didelphidae Chironectes Chironectes minimus 974.33
Rodentia Dasyproctidae Myoprocta Myoprocta pratti 966.73
Primates Aotidae Aotus Aotus griseimembra 966
Lagomorpha Leporidae Sylvilagus Sylvilagus graysoni 964.01
Rodentia Sciuridae Cynomys Cynomys leucurus 963.76
Primates Pitheciidae Callicebus Callicebus moloch 958.13
Rodentia Dasyproctidae Myoprocta Myoprocta acouchy 954.87
Primates Lepilemuridae Lepilemur Lepilemur microdon 952.33
Lagomorpha Leporidae Sylvilagus Sylvilagus mansuetus 950.9
Carnivora Mustelidae Melogale Melogale moschata 938.5
Primates Lemuridae Hapalemur Hapalemur meridionalis 935
Rodentia Muridae Hyomys Hyomys dammermani 932.5
Cingulata Dasypodidae Chaetophractus Chaetophractus vellerosus 930.16
Primates Aotidae Aotus Aotus azarae 929.57
Primates Lorisidae Nycticebus Nycticebus coucang 924.55
Primates Lemuridae Hapalemur Hapalemur griseus 916
Primates Aotidae Aotus Aotus trivirgatus 912.4
Carnivora Mustelidae Mustela Mustela nigripes 907.1
Carnivora Procyonidae Bassariscus Bassariscus sumichrasti 906
Peramelemorphia Peramelidae Peroryctes Peroryctes raffrayana 905.63
Didelphimorphia Didelphidae Didelphis Didelphis pernigra 904.003
Didelphimorphia Didelphidae Didelphis Didelphis imperfecta 904.003
Eulipotyphla Erinaceidae Atelerix Atelerix algirus 903.98
Peramelemorphia Peramelidae Perameles Perameles gunnii 903.46
Primates Aotidae Aotus Aotus zonalis 902.5
Lagomorpha Leporidae Sylvilagus Sylvilagus obscurus 900
Eulipotyphla Solenodontidae Solenodon Solenodon paradoxus 899.99
Rodentia Sciuridae Cynomys Cynomys parvidens 899.98
Rodentia Sciuridae Cynomys Cynomys mexicanus 899.98
Primates Pitheciidae Callicebus Callicebus donacophilus 897.67
Diprotodontia Pseudocheiridae Pseudocheirus Pseudocheirus peregrinus 895.22
Diprotodontia Pseudocheiridae Pseudocheirus Pseudocheirus occidentalis 895.22
Primates Aotidae Aotus Aotus jorgehernandezi 889.745
Afrosoricida Tenrecidae Tenrec Tenrec ecaudatus 887.59
Primates Cebidae Saimiri Saimiri ustus 886.47
Dasyuromorphia Dasyuridae Dasyurus Dasyurus spartacus 885.67
Lagomorpha Leporidae Sylvilagus Sylvilagus audubonii 880.88
Chiroptera Pteropodidae Pteropus Pteropus melanopogon 874.94
Carnivora Mustelidae Martes Martes americana 873.69
Primates Aotidae Aotus Aotus vociferans 872.99
Rodentia Muridae Hyomys Hyomys goliath 866.74
Primates Aotidae Aotus Aotus lemurinus 865.96
Rodentia Ctenomyidae Ctenomys Ctenomys conoveri 859.99
Primates Pitheciidae Callicebus Callicebus brunneus 850.84
Rodentia Erethizontidae Echinoprocta Echinoprocta rufescens 831.79
Rodentia Muridae Crateromys Crateromys paulus 831.6666666667
Primates Indriidae Avahi Avahi unicolor 830
Primates Indriidae Avahi Avahi occidentalis 828.98
Peramelemorphia Peramelidae Echymipera Echymipera kalubu 825.16
Chiroptera Pteropodidae Pteropus Pteropus giganteus 824.85
Peramelemorphia Peramelidae Isoodon Isoodon obesulus 824.76
Eulipotyphla Solenodontidae Solenodon Solenodon cubanus 824.62
Primates Lepilemuridae Lepilemur Lepilemur edwardsi 821.58
